,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,nursery,higher_por,internet,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_por,G2_por,G3_por,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,higher_mat,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,G1_mat,G2_mat,G3_mat
524,MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,
525,MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,5.0,1.0,4.0,2.0,0.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,
526,MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,no,2.0,3.0,2.0,1.0,3.0,1.0,8.0,8.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,
527,MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,
528,MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,3.0,5.0,6.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
529,MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,3.0,1.0,1.0,2.0,0.0,8.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
530,MS,F,16,U,GT3,T,4,4,health,health,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,4.0,1.0,2.0,3.0,4.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
531,MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1.0,4.0,0.0,no,yes,no,yes,yes,no,yes,yes,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,
532,MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3.0,2.0,0.0,no,yes,no,no,no,yes,no,no,4.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,
533,MS,M,17,U,LE3,T,4,4,other,services,home,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,2.0,5.0,0.0,15.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,
534,MS,F,17,R,GT3,T,4,1,other,other,other,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,5.0,1.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
535,MS,M,16,U,LE3,T,2,2,services,services,other,mother,4.0,3.0,0.0,no,no,no,no,yes,yes,no,no,5.0,1.0,3.0,2.0,2.0,3.0,0.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
536,MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1.0,1.0,0.0,no,yes,yes,no,yes,yes,yes,no,5.0,1.0,3.0,1.0,2.0,5.0,5.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
537,MS,F,16,U,LE3,T,4,4,services,services,other,father,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,1.0,3.0,1.0,2.0,5.0,1.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
538,MS,M,17,U,GT3,T,3,3,services,services,home,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,1.0,4.0,5.0,5.0,3.0,8.0,7.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
539,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,1.0,3.0,3.0,3.0,1.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
540,MS,M,16,U,GT3,T,2,1,health,services,other,mother,2.0,2.0,0.0,no,no,no,no,no,yes,yes,yes,4.0,2.0,2.0,1.0,4.0,5.0,2.0,9.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
541,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,3.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,
542,MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,5.0,5.0,0.0,11.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,
543,MS,M,15,R,GT3,T,1,2,other,services,course,mother,3.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,5.0,5.0,1.0,3.0,5.0,11.0,9.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
544,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3.0,4.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,5.0,2.0,3.0,5.0,8.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,
545,MS,M,15,U,LE3,A,2,1,services,services,course,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,5.0,11.0,12.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,
546,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1.0,3.0,0.0,no,yes,no,no,no,yes,no,yes,4.0,3.0,3.0,2.0,2.0,5.0,2.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
547,MS,F,16,U,LE3,T,4,1,other,other,home,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,1.0,2.0,4.0,2.0,2.0,1.0,8.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
548,MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,3.0,3.0,2.0,2.0,1.0,5.0,9.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
549,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2.0,2.0,0.0,yes,no,yes,no,yes,yes,no,no,5.0,1.0,3.0,1.0,1.0,5.0,0.0,11.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,
550,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,3.0,5.0,1.0,4.0,5.0,1.0,10.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
551,MS,M,17,R,GT3,T,4,4,health,other,course,father,3.0,1.0,3.0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,5.0,2.0,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,
552,MS,M,17,R,LE3,T,1,3,other,other,course,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,no,yes,5.0,1.0,2.0,3.0,3.0,5.0,2.0,12.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
553,MS,M,17,U,GT3,T,3,4,services,other,other,mother,1.0,2.0,1.0,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,8.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,
554,MS,F,17,U,GT3,T,4,4,health,health,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,2.0,5.0,1.0,1.0,5.0,0.0,13.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,
555,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,1.0,2.0,0.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
556,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,2.0,3.0,2.0,11.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
557,MS,F,17,R,GT3,T,4,2,other,other,course,mother,2.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,4.0,3.0,3.0,2.0,3.0,5.0,0.0,17.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,
558,MS,M,16,U,LE3,A,2,2,other,services,course,father,2.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,1.0,2.0,2.0,2.0,5.0,0.0,12.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,
559,MS,M,17,U,GT3,T,3,2,other,other,other,father,2.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,1.0,2.0,2.0,2.0,1.0,0.0,13.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,
560,MS,M,19,U,GT3,T,1,1,other,other,other,mother,1.0,2.0,2.0,no,yes,no,yes,yes,no,yes,no,4.0,4.0,3.0,3.0,4.0,4.0,2.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
561,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,1.0,2.0,1.0,1.0,5.0,4.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
562,MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2.0,1.0,0.0,no,yes,no,yes,yes,no,yes,yes,3.0,5.0,5.0,2.0,2.0,4.0,3.0,10.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
563,MS,F,16,R,GT3,T,1,2,other,other,home,father,1.0,3.0,0.0,yes,yes,no,no,no,yes,yes,yes,4.0,3.0,4.0,1.0,1.0,3.0,5.0,13.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,
564,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,4.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
565,MS,F,17,R,GT3,T,3,1,other,other,course,mother,2.0,2.0,3.0,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,5.0,2.0,7.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
566,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,no,no,yes,5.0,5.0,5.0,3.0,5.0,5.0,0.0,8.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,
567,MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3.0,1.0,1.0,yes,yes,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,1.0,4.0,0.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
568,MS,M,17,R,GT3,T,1,1,other,services,course,mother,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,0.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
569,MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,4.0,3.0,3.0,1.0,4.0,5.0,6.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
570,MS,F,16,R,LE3,T,2,2,other,services,course,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,no,yes,5.0,4.0,3.0,1.0,1.0,1.0,0.0,11.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,
571,MS,M,17,U,GT3,T,2,2,other,other,course,mother,1.0,1.0,1.0,no,no,no,yes,yes,yes,no,yes,1.0,2.0,1.0,2.0,3.0,5.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
572,MS,M,16,R,GT3,T,3,2,services,other,course,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,5.0,5.0,2.0,3.0,5.0,2.0,11.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
573,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,2.0,4.0,5.0,0.0,10.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
574,MS,M,18,R,GT3,T,1,1,services,other,course,other,2.0,1.0,1.0,no,yes,no,no,yes,no,yes,yes,5.0,3.0,3.0,2.0,3.0,5.0,2.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,
575,MS,M,18,R,GT3,T,3,2,services,other,course,mother,1.0,1.0,1.0,no,no,no,no,yes,no,yes,no,2.0,3.0,1.0,2.0,2.0,5.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
576,MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2.0,1.0,3.0,no,no,no,yes,yes,yes,no,no,3.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,
577,MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1.0,2.0,2.0,no,yes,no,yes,yes,no,yes,no,4.0,4.0,5.0,1.0,3.0,3.0,9.0,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
578,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,3.0,2.0,4.0,4.0,6.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
579,MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2.0,1.0,3.0,no,no,no,yes,no,no,yes,yes,4.0,4.0,3.0,1.0,3.0,5.0,4.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,
580,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2.0,2.0,2.0,no,yes,no,yes,yes,yes,no,yes,2.0,5.0,5.0,1.0,1.0,1.0,8.0,5.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,
581,MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,no,no,4.0,3.0,2.0,1.0,2.0,5.0,9.0,7.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,
582,MS,M,20,R,GT3,T,1,1,other,other,course,other,2.0,1.0,1.0,no,yes,no,no,yes,no,yes,yes,4.0,4.0,3.0,2.0,4.0,4.0,12.0,8.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
583,MS,F,18,R,GT3,A,4,3,services,services,course,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,4.0,3.0,4.0,2.0,8.0,10.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
584,MS,M,18,R,GT3,T,3,2,other,other,course,mother,2.0,1.0,0.0,no,yes,no,no,no,yes,yes,no,2.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,10.0,11.0,mother,2.0,1.0,1.0,no,yes,no,no,yes,no,2.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,13.0,13.0
585,MS,M,19,R,GT3,T,1,1,other,services,home,other,3.0,2.0,1.0,no,no,no,no,yes,yes,yes,no,5.0,4.0,4.0,3.0,3.0,2.0,8.0,10.0,9.0,11.0,other,3.0,2.0,3.0,no,no,no,no,yes,no,5.0,4.0,4.0,3.0,3.0,2.0,8.0,8.0,7.0,8.0
586,MS,M,17,U,GT3,T,3,3,health,other,course,mother,2.0,2.0,1.0,no,yes,no,no,yes,yes,yes,no,4.0,5.0,4.0,2.0,3.0,3.0,4.0,8.0,9.0,10.0,mother,2.0,2.0,0.0,no,yes,yes,no,yes,no,4.0,5.0,4.0,2.0,3.0,3.0,2.0,13.0,13.0,13.0
587,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1.0,1.0,0.0,no,no,no,no,yes,no,yes,yes,4.0,3.0,3.0,2.0,3.0,3.0,0.0,9.0,10.0,9.0,mother,1.0,1.0,1.0,no,no,no,no,no,yes,4.0,3.0,3.0,2.0,3.0,3.0,7.0,8.0,7.0,8.0
588,MS,M,19,R,GT3,T,1,1,other,other,home,other,3.0,1.0,1.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,4.0,8.0,9.0,10.0,other,3.0,1.0,1.0,no,yes,no,no,yes,no,4.0,4.0,4.0,3.0,3.0,5.0,4.0,8.0,8.0,8.0
589,MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2.0,2.0,2.0,no,yes,no,no,yes,yes,no,no,4.0,3.0,3.0,1.0,1.0,5.0,2.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,
590,MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,no,no,1.0,4.0,4.0,1.0,1.0,5.0,0.0,6.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,
591,MS,F,18,R,GT3,T,2,2,other,other,other,mother,2.0,1.0,1.0,no,no,no,no,yes,no,yes,yes,5.0,5.0,5.0,1.0,1.0,3.0,0.0,8.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
592,MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,5.0,0.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
593,MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2.0,3.0,0.0,no,yes,yes,no,yes,no,no,no,4.0,2.0,3.0,2.0,2.0,3.0,5.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,
594,MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,no,5.0,5.0,5.0,1.0,3.0,5.0,0.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,
595,MS,F,18,R,LE3,T,2,2,services,services,course,mother,1.0,2.0,1.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,1.0,2.0,4.0,3.0,7.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,
596,MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,no,yes,3.0,2.0,2.0,1.0,1.0,5.0,0.0,8.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,
597,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,5.0,1.0,1.0,1.0,3.0,0.0,7.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
598,MS,F,18,U,GT3,T,1,1,other,other,course,mother,3.0,2.0,2.0,no,no,no,yes,yes,yes,no,yes,3.0,4.0,4.0,2.0,2.0,5.0,3.0,7.0,8.0,7.0,mother,2.0,2.0,1.0,no,no,no,yes,yes,no,1.0,1.0,1.0,1.0,1.0,5.0,0.0,6.0,5.0,0.0
599,MS,F,18,U,GT3,T,1,1,other,other,course,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,no,no,1.0,1.0,1.0,1.0,1.0,5.0,6.0,11.0,12.0,9.0,mother,2.0,2.0,1.0,no,no,no,yes,yes,no,1.0,1.0,1.0,1.0,1.0,5.0,0.0,6.0,5.0,0.0
600,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,5.0,1.0,1.0,1.0,2.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
601,MS,F,17,U,GT3,T,3,3,services,services,course,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,1.0,4.0,0.0,11.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
602,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,2.0,4.0,0.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
603,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,5.0,1.0,2.0,1.0,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,
604,MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,5.0,1.0,1.0,5.0,3.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,
605,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,0.0,17.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,
606,MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3.0,2.0,1.0,no,no,no,yes,yes,yes,no,yes,4.0,3.0,3.0,1.0,1.0,4.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
607,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2.0,1.0,0.0,no,yes,no,no,no,yes,no,no,4.0,1.0,4.0,5.0,5.0,1.0,8.0,10.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,
608,MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,2.0,5.0,5.0,1.0,1.0,1.0,5.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
609,MS,M,17,R,GT3,T,1,1,other,services,other,father,3.0,1.0,0.0,no,no,no,no,no,no,no,no,4.0,2.0,3.0,3.0,4.0,4.0,4.0,12.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,
610,MS,F,18,U,GT3,T,2,2,other,other,course,mother,2.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,1.0,3.0,1.0,1.0,1.0,2.0,4.0,8.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,
611,MS,F,18,U,LE3,T,2,2,services,services,course,father,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,5.0,4.0,5.0,1.0,4.0,3.0,0.0,11.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,
612,MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
613,MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3.0,2.0,1.0,no,no,no,no,yes,no,no,no,4.0,4.0,2.0,1.0,2.0,2.0,2.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,
614,MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2.0,1.0,1.0,no,no,no,no,yes,no,no,no,5.0,5.0,5.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
615,MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2.0,4.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,3.0,3.0,1.0,5.0,0.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,
616,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,2.0,2.0,5.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
617,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,no,yes,5.0,2.0,3.0,1.0,2.0,3.0,2.0,8.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,
618,MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2.0,2.0,0.0,no,yes,no,no,yes,no,no,no,4.0,1.0,1.0,1.0,1.0,4.0,0.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
619,MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2.0,2.0,3.0,no,yes,no,yes,yes,no,no,yes,3.0,5.0,4.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
620,MS,F,18,R,GT3,T,2,2,services,other,home,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,1.0,1.0,1.0,4.0,5.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,
621,MS,M,17,R,GT3,T,4,3,services,other,home,mother,2.0,2.0,1.0,no,yes,yes,yes,no,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,4.0,10.0,11.0,11.0,mother,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,4.0,13.0,11.0,11.0
622,MS,F,18,U,GT3,T,3,3,services,services,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,4.0,1.0,1.0,5.0,0.0,10.0,10.0,10.0,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,5.0,3.0,4.0,1.0,1.0,5.0,0.0,10.0,9.0,9.0
623,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,5.0,2.0,12.0,12.0,12.0,father,2.0,2.0,0.0,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,5.0,4.0,12.0,13.0,13.0
624,MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,no,yes,1.0,2.0,3.0,1.0,2.0,5.0,0.0,15.0,14.0,15.0,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,1.0,2.0,3.0,1.0,2.0,5.0,2.0,12.0,12.0,11.0
625,MS,M,18,U,LE3,T,1,1,other,services,home,father,2.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,3.0,3.0,2.0,1.0,2.0,3.0,2.0,14.0,13.0,14.0,father,2.0,1.0,0.0,no,no,no,no,yes,yes,3.0,3.0,2.0,1.0,2.0,3.0,4.0,10.0,10.0,10.0
626,MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2.0,3.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,3.0,2.0,1.0,1.0,4.0,0.0,19.0,17.0,18.0,father,2.0,3.0,0.0,no,no,no,no,yes,no,5.0,3.0,2.0,1.0,1.0,4.0,0.0,18.0,16.0,16.0
627,MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,no,yes,4.0,3.0,4.0,1.0,4.0,5.0,0.0,16.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,
628,MS,F,18,U,GT3,T,3,3,services,services,other,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,2.0,1.0,3.0,3.0,6.0,13.0,12.0,13.0,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,4.0,3.0,2.0,1.0,3.0,3.0,0.0,11.0,11.0,10.0
